236.47114536247972	259.525419852357	289.7171991610775	126.93444472256115	215.086180567396	87.6516369656174	297.6653487897471	-277.8169490956493	32.99694541917262	-82.43314282964332	429.6125024871666	412.8976165166099	274.5065667922231	-77.84292423806617	82.27489726496265	21.44000459366265	-84.03592594291106	-92.718962513932	-230.8440455322735	-162.85283543953045	9.756573804961135	-87.9670601010676	-0.17325519786857058	-31.614582415396217	118.19820036531377	-71.67879627267476	-38.781921951463254	-292.5107462253782	-267.62299748334794	-115.68498116827973	32.13403911718086	367.71651238564266	161.21494449321614	-271.89021284715227	294.13491700154657	18.7193459541739	-8.382321727236842	253.84653842811258	216.10224884346582	-12.363692860059729	-288.80640884873185	115.83901400211529	37.08512738839906	-7.856715915186385	199.01500867793004	149.4476572211093	197.79567305155956	-199.56456340068723	175.45522300686804	399.2985524058789	-102.16437310919525	-123.87667559162617	-226.59520554668126	72.0962163522959	0.20670823256216408	346.97168224185054	377.8060424750994	321.68176338361314	148.3022731554434	372.29958064765026	529.190688243274	209.26049567303573	159.6435262016202	403.9435585714216	-135.53128411941964	6.149763770652754	-35.49071318963786	368.86407551259356	94.96448570376091	337.03487505817304	-50.153851867279045	82.57338706546375	152.93737146076938	-131.33714266240798	-112.52314982160672	310.11546051150515	-28.24391369582557	226.41065247494896	238.1236400069664	58.215640989486445	241.6990583798094	104.03201420756417	1.2349795486116761	53.137648882540816	-7.12762359728606	96.14793777399561	42.87094531760723	-10.813499925010774	3.36760102285092	-54.151954608233154	144.34617719781244	102.22027495288557	109.45058748931558	31.84971425684556	75.90194865660493	222.93895256933382	500.07769575746704	308.95661534630676	182.09092906019794	108.54272278540091	32.80515466872859	-264.6243375682992	87.35178551756567	-32.8177665749385	260.96101046332893	-78.79955558803391	273.8252908237566	-335.5201678820587	28.595240926552634	-203.2372783882302	140.40688728380044	-10.347568624025921	48.016725543099426	119.81432995528536	-59.956216824291985	4.284881406331921	43.78485587566601	87.93536019475363	-245.90413631982	143.71981649944271	19.862399459600198	49.97334724440577	75.7252166710266	69.96419602862943	90.02518857036247	155.30792043661708	107.07748292533941	-62.20651937004868	64.30963571471078	
206.50373830402134	237.90123240509251	263.13122739022276	115.10940399649022	182.0896741947118	62.953587696714976	241.75641221689642	-294.4802861280619	31.884333234100595	-102.82773138088783	375.02814361836965	370.13982996897175	243.43984308250612	-92.21468054105088	71.80846139815003	-2.9585250324453227	-91.68728881370326	-105.09709847166876	-228.56092771341403	-185.03880720826848	4.720386429932574	-121.43429772186211	-47.546016521437835	-41.373165444798005	90.77997506838523	-80.88109007143623	-34.551278365712854	-300.300794864812	-257.8267887929884	-128.9949455248311	23.22320281952352	312.8047211896252	126.84231412988342	-325.9137790101871	296.2200844975863	15.223153300036682	-17.830327079198597	209.3815615373286	180.82888622651063	-4.3378416455024364	-263.88354220814904	113.18343050811832	16.63627814827896	-9.697942732762826	154.86135986742124	125.41631991049195	168.2391861174442	-230.61993265636676	161.8041190393675	365.41955260459827	-110.08707029662264	-120.15238075110094	-234.21575859647095	60.21547083675216	-12.79478395694916	298.1369381149846	352.0061357622203	317.5497843678307	135.21728519532707	325.12839380300096	496.0832590729892	187.89393397266394	133.73322602136523	347.6001050241465	-154.83382087858084	5.181628621352274	-65.50211842022242	344.9665011617034	30.70271053214873	309.08703830444875	-44.29536538213208	63.92479158747605	146.52593400576643	-147.43162665499628	-120.55057758352324	278.9785057544953	-23.767780853431965	214.38360042351837	231.4546801629842	10.25000859867447	211.34188454831013	84.73511328616047	-28.683993672848075	53.903701622483254	-12.66372639745913	76.0091870319986	32.71146391784337	-14.888541031326838	0.05533173254575274	-56.32936026321471	125.43179284073778	73.58066406722462	71.20576770341512	28.184351805389284	97.83507743596542	198.9928303426471	408.7184083746506	300.3498562433116	164.55516042642867	97.89770702014692	33.146676336213034	-291.25241352008334	73.09348892862505	-55.48081314274606	219.24955040376886	-109.19305887489168	269.2345398078234	-346.32777239593213	18.48671345612709	-214.04010261973585	120.19378119644463	-48.613824271837075	34.672389864713324	56.95074324694326	-57.226634722468	5.456199432011416	40.14106327480073	88.59145824154425	-231.0367617454112	158.54574119740485	19.591663796638763	48.268078248453634	74.79915829867761	72.2686434319848	79.91370795239274	154.58086146267107	87.0312824440907	-67.60896664239114	36.74487014991894	
147.70477106995253	194.08427137464594	212.3417286786107	92.34381721793338	120.04645857243929	14.670054015372159	129.22533268460165	-326.1416854301517	29.07313445668118	-140.6213372007174	274.80001920266676	285.2594616008943	181.584971341622	-112.73609279399705	50.26714443290555	-46.984386739100984	-99.5327499378945	-129.20795986754055	-226.3470900975899	-224.65658628762534	-4.6414326947071345	-180.59563797471822	-127.01218378477334	-56.70874890109457	43.82827331529168	-99.02230467755163	-28.908784980490857	-314.1575395571627	-240.36854112391592	-152.69545589617263	6.238363586950442	206.26066113857706	63.84342959722812	-422.3343808512727	301.19580681417995	9.5891335836385	-36.56131172972135	126.30053648850578	118.07598302271101	7.152315721221058	-223.09292451002335	107.67519051300204	-24.04010847998223	-14.47799979029736	73.98430039013829	81.94577460953968	113.63868300024689	-284.1471673288492	128.31455066910343	303.0059363266501	-128.6321295548967	-114.01709852871345	-248.21808264542452	38.29566948896344	-34.20003023660606	207.8870021757415	300.0959632057834	301.6801816262067	105.94066269226226	237.75202920710302	433.68399415669563	143.26567165895653	85.27503069239998	238.8575768418279	-190.3132983179507	2.0156492433698077	-118.50103008996842	297.3757858209714	-84.97219999433253	252.20779582718006	-37.398100327076435	29.625913844184026	133.85384884081503	-170.56722729364054	-135.70566316350943	222.240319024638	-16.81471260181309	196.91144390971624	222.7492013777441	-70.29389576273601	160.70574474557114	52.084859868596254	-82.94253203238591	48.23977790098138	-26.673397192663288	39.360212809069026	15.49348887507945	-24.981721972637217	-4.2181467356577755	-68.53033112611803	88.75016803360501	29.026593591210702	2.010051696431617	23.779270384729845	129.24582695600333	152.66391030464752	243.04326815074677	282.94783552749243	131.93390735053936	74.21266482797378	32.33040993412436	-334.9901096839951	44.41438736307259	-98.47429148862244	143.82761568286412	-164.94172942292607	257.4777472952185	-364.07761690245326	-2.821344713589241	-234.75724566571836	81.31534432412137	-108.96963836119336	10.442013559900147	-53.07063063459276	-52.77913320706443	6.963737881995633	29.459376722353056	85.5463122760163	-206.1592165307431	182.9083334555065	18.942485967855518	43.27869070252426	72.6158275305157	74.36811108950789	61.72167624182717	149.7063536494929	53.299192580487926	-75.83478471025566	-8.671646669511432	
66.79275294106938	132.3865383320354	145.61596186672062	61.86604907627873	37.49809997398478	-50.52514089745358	-31.338006931443545	-368.76670672256597	25.207689592017445	-188.55530360192975	148.19715822040106	163.5642612296044	93.86714590513247	-125.4407519979506	20.34052869528648	-99.74617737522993	-97.32906957540736	-163.039185240258	-227.1356818996333	-273.4880689603011	-18.217152083929946	-254.27461310497947	-213.64679517951757	-71.58348232448489	-8.34014669445935	-122.69379204465298	-26.179121084450927	-331.42594386431176	-219.16360856952267	-179.95022776064746	-14.415753230438355	61.41833880033889	-11.72498897704375	-543.3225053389768	308.8861450874981	3.685244981014076	-63.4892398425267	16.306805062965793	43.725323119758215	14.795036205924163	-181.20709534784856	98.56520819693694	-84.2734856463673	-22.67554763015255	-30.888507551721233	27.704062026905888	41.75573645499813	-343.4573732433322	70.80236686905351	219.96626691812884	-157.27780571713038	-109.31569334430415	-264.50376223701085	10.61734925281786	-57.10095251070204	91.33389734505327	227.28626484895608	268.11211087804395	60.12150057996496	125.31635908140143	351.49046628778376	75.52549657343238	22.474678069858783	88.50438035716138	-236.80560066093136	-5.209267595328086	-183.36644263494134	228.26370294558473	-232.87435761249802	170.67508106175714	-36.410158078134145	-13.769306880100487	117.77313745374883	-189.20106381028873	-156.72268372098426	150.14155535829735	-9.915775375498015	183.37830541989513	215.60579564017658	-160.57735560646137	102.75259250235851	13.326569412915958	-151.7086441967246	31.994401852326064	-49.25005828086847	-9.975475465513377	-4.353783014384824	-43.61578973761982	-7.805378879721019	-96.84013895013183	40.793709426044416	-13.475645864910646	-83.22055789691524	22.26962712873099	152.65553091749632	91.8110804655895	36.434132948534454	259.4090451823411	91.035392176387	35.46464757110058	29.504997066589368	-382.81021075924986	2.465259262996682	-155.09089067786448	49.34771999850514	-233.40550344936958	234.9804934227643	-384.2892809076705	-33.327031374024415	-261.421908420386	26.02018515807896	-170.2787158588085	-17.47192030691076	-187.40954064542998	-49.079271018200174	7.505470252549828	10.68338827907877	75.87227704397517	-178.18708022335449	209.14183102222154	17.82887210182789	34.16953657990359	68.67986577051711	74.52395025593634	39.17053405620368	139.2793745850691	16.542027646647384	-82.93311148749478	-57.314242588119505	
-27.668706798195842	58.46831444842712	72.98680699407385	28.275885637159263	-56.996156735218264	-126.48061263953758	-223.0641628651248	-415.57487786606896	22.03436234397934	-237.87599482804822	15.503648671151183	11.719293885306769	-11.557847039607765	-119.81808586350783	-14.81669325213096	-150.98787667826713	-80.85139434031726	-203.49930994671456	-233.6831454416385	-323.2368913066573	-38.12469724872937	-332.7215031999288	-283.5273423904781	-80.82357786262047	-55.64706207139595	-146.23844888711557	-30.564497308676927	-350.07514566176434	-198.41975900558103	-204.6570934976343	-34.848614464724164	-100.92776392511078	-81.61626194033305	-670.5788248574429	313.7402803702093	-0.5352658636507179	-99.2355690584603	-106.8256172815704	-25.11833594667067	10.262515153234645	-154.29619379904577	83.67175222697229	-161.84897427813905	-34.040188489117135	-148.7834811418499	-33.53726880789202	-40.874406019264825	-393.11847968866965	-11.015401632259227	121.69737845474837	-193.92461245965265	-111.10805068769626	-278.86882817587355	-18.29508431054228	-77.52011313930824	-32.28963014856626	141.28303743800586	214.45580702801033	-1.1729373588916019	4.241896969445975	262.7121753122828	-13.304895577806267	-49.40339355855352	-88.93824868036852	-288.73206733638017	-19.268335084400448	-251.25845932267035	139.1866823854435	-393.3309208083066	70.45122677350948	-46.94576693430918	-62.34816522878634	97.724159290002	-199.20053224400277	-183.9230812236593	72.85297555913492	-6.61810209226681	179.46068645264478	208.13917694041936	-244.1212899952763	44.29551882879927	-28.112399763131826	-225.30280865219973	3.7942288569320795	-78.60836738233044	-67.78477250755547	-22.329842959313652	-72.59843966655515	-11.636513235441335	-143.32888965008058	-12.259376859870912	-40.01040885493212	-171.1966215430344	25.02122058703676	152.1766272498165	24.1327012228586	-177.88666600750452	229.23659450390943	47.4050276748493	-19.379202170628044	23.926083424863066	-424.7881122286484	-53.07956725839762	-218.62955779537907	-49.7736743454973	-301.4402138061954	196.2167944097194	-403.8426613343439	-70.90097806452684	-291.00800023240424	-44.15190154466857	-218.59590582912	-40.171223980330794	-327.1375267297533	-50.188042214590915	6.31874365092638	-14.736390045836345	60.599254222802045	-156.1396597886106	227.82811320730488	16.245231605660802	21.548294418890663	62.30346677170025	71.87038369858001	16.38498399642046	124.35135371831356	-14.217288853817713	-85.76865019753792	-98.87672501126742	
-125.52595218486249	-20.692256098793393	4.073787544409171	-3.0788756608820265	-155.8666328081632	-207.32609538730838	-420.3711158182052	-457.9400331542482	21.481369673538943	-279.2399076910276	-107.1232321253527	-160.21251158397644	-123.80906145370629	-95.98254526168256	-51.47767469946251	-193.83804343677403	-54.9139876850591	-246.6103387594055	-246.66752755022458	-365.8460355717445	-66.47911634318467	-406.77486017103706	-322.5591712330061	-82.71939331127685	-96.45699331659758	-163.14869992184558	-43.43166070837687	-367.64256055984595	-181.691603102334	-222.82681256255626	-54.485538815877135	-256.0305983879797	-131.49781133635983	-786.9897758838931	305.22287286534646	-1.8255736071838022	-143.1418212698797	-229.21762746807502	-76.01264111608441	-12.86629115820628	-153.96710815446983	60.730737655120336	-251.14937990870487	-47.05140684418301	-271.09025493655366	-101.97197071061753	-128.73354728101538	-424.29414814430197	-110.66638676555559	11.106312418245686	-234.30029905240883	-123.44591558894852	-287.7192866004809	-45.54654417027636	-95.25519315287826	-142.84372492003786	51.112501637868945	144.34163765653983	-73.48783784146991	-109.72654813112732	180.4346820511522	-117.37093194500898	-126.59415744811528	-274.4925042364313	-339.78147882013354	-41.626455690016414	-315.2008363534344	34.474633491395835	-547.9257278041861	-39.88690151847182	-70.58307666164501	-114.89889114366272	70.57871300467475	-203.6973997656202	-217.5250723903673	-0.8582284019662652	-10.913275255673309	184.97154122201266	193.82229053736668	-314.8015898550028	-13.635743906751246	-72.8906135458008	-294.8123064541843	-32.21043023774601	-108.6039388535774	-126.63329341314326	-35.289152339607966	-111.47221169195669	-19.751238757372676	-202.02019978775706	-65.92855903137166	-47.051572818274096	-252.3147625909176	29.991705782531973	119.90621492009302	-42.784088323331204	-371.5977122644286	188.99808813671933	5.9923725917844095	-88.85152063314067	15.613438117117482	-455.61867495898207	-122.09329959037028	-282.50536667226066	-141.35043246631267	-358.89605886975045	137.42161040645607	-420.92129172996084	-112.41638209603497	-320.93247715405755	-126.68603053112108	-251.5371413651775	-50.32901409773817	-458.1144643977925	-59.20807790331712	3.585122828641041	-42.142146595051514	44.78043748287685	-148.2502991925509	230.40645995958812	14.395160905547202	7.656316517465029	53.397639406280554	66.23154847235142	-2.1173542316281058	108.32150558377947	-33.93450869194961	-83.66897613331905	-129.0900803392666	
-214.78562984902098	-96.77603546915842	-53.29954585744076	-26.9807366739879	-250.9062413962883	-285.385158149017	-591.8105347818364	-486.4535707669627	24.34798940450355	-303.424710101962	-207.5956287587295	-333.84993608626417	-230.18882993019037	-63.80796500240095	-85.1250432703562	-224.33154876618278	-29.89942194378338	-286.7022635865705	-262.5691705921541	-393.41328368212874	-102.37232869548357	-465.67227579659004	-329.1786507920889	-79.53625146685408	-135.49738120669969	-168.15687721744493	-61.70735035479178	-379.415580654225	-170.98980809827918	-232.48128882521283	-76.54180775326486	-380.08880597213454	-154.11318004012116	-874.8910754570952	273.81562271957887	-0.2905863653126062	-188.289619863905	-337.4242272930127	-104.28377882097098	-56.676462749403896	-181.69393368521983	30.195986561094088	-341.466489401296	-59.24846181703143	-387.8117584147452	-175.07661292461313	-213.9144699380583	-435.18221765086696	-215.4674920652443	-106.37759838754286	-272.06475104505813	-146.2845716728374	-288.19586009991673	-70.2697817192543	-110.69193221674516	-223.50018003596412	-34.373768340978614	66.35060276587315	-147.8248023924558	-201.59867631822692	113.0046164931471	-224.514386603216	-202.17675066821528	-444.5312037175113	-381.8057640519073	-70.08746212312374	-366.5398026115029	-75.62069066504067	-677.3906086824468	-148.0777879214545	-103.94906333471914	-169.81945975251543	34.57612355275637	-207.4078012820157	-254.54240417528297	-63.16201104663314	-25.88262566668498	195.11020142175303	167.50453874494883	-371.27344859786524	-70.42916566583804	-122.36731302583019	-350.42289939917697	-67.33061396378324	-129.85996210016896	-174.61030082833986	-42.074472760483175	-156.78533788539534	-36.88479480440912	-259.61355824817906	-117.0088400113618	-40.36803172421855	-318.61529902820394	33.130567054389545	59.64260513210343	-100.06311855713787	-520.4521074624356	135.34140757659006	-27.495951448585185	-167.05956249938967	5.075182567001349	-471.61003420150104	-200.20697356258376	-339.22292429829474	-215.48102394970135	-399.8590989097945	60.27485563499995	-432.86092931409746	-152.83727414311153	-347.00580165132504	-214.33869608583365	-273.2677942878504	-45.93194764662121	-565.6947731733219	-75.66924229218907	0.2205859973824431	-64.88731534315207	34.528536142719446	-158.0435220863206	212.25213088552607	12.711061311070141	-4.739918644667114	43.07487320225998	56.79329640969817	-12.250524233867182	94.27895860128325	-40.681841935306785	-78.04754629700199	-145.4138734246423	
-282.5039348469565	-161.17214314208576	-93.97582965830857	-39.44653986381722	-331.3548139473769	-350.0296574616542	-706.7583602420442	-492.20649836681224	29.83960907793093	-303.1743736052067	-275.50680044801527	-479.99137286729194	-317.642460068696	-33.75954552917654	-111.29014607360284	-239.75030347766355	-14.593264270430666	-315.9432573695242	-273.07450419111905	-399.8731986617004	-140.51339011377152	-498.1027751611282	-309.85521211836385	-75.55554694820773	-178.18032223571157	-159.16040015931893	-79.17594720048211	-378.31990373240853	-166.42067552613295	-233.45216265364883	-105.0356041935851	-454.934097596943	-148.93612766363822	-914.9857211071331	218.1755588373202	2.6559478682293154	-220.96662255119043	-418.56169808872687	-111.4054534648959	-117.38408212146894	-226.71652305881173	-2.9133544192477814	-416.66349825662394	-68.10966686969232	-484.5527152352024	-242.62877799670997	-283.6537942749202	-427.83101515931537	-310.0381479912826	-218.17018378509033	-299.58499958430826	-173.96237696709701	-278.59548471283046	-92.18767011694617	-121.5595238845838	-264.47733204923486	-107.69944617049958	-9.669419332835233	-212.1564005559903	-258.26688987427485	62.27509428352053	-315.72197654533534	-264.70822260145695	-573.9194897316095	-405.07287498135645	-98.60871270248933	-394.3927301372398	-176.06379853045001	-760.9056791645078	-239.42386393452213	-139.64737641488503	-222.6106330823041	-7.6235347975894285	-211.39255429182157	-287.47980657848314	-107.47039840486016	-52.09628400472397	202.6356379766468	131.23862221547705	-409.4048407543921	-123.05174921621648	-174.49693511528528	-380.5263991455097	-92.62700940084594	-135.04348089816494	-199.25021761049976	-43.33094210253202	-203.01837516188286	-64.69522879071324	-301.0727818546589	-162.31224548918985	-29.18178573351649	-362.1740649392481	30.88227395587979	-14.567761717902375	-138.67141599705377	-604.5139554876489	67.8826139887748	-48.06987859968994	-242.53450788205478	-7.17396388632514	-467.4042191694478	-276.9851925616767	-380.2286443796126	-265.16734063834275	-422.1552050851242	-28.081290436450494	-433.96963967851195	-185.78680344051818	-362.1332208962385	-293.41233646736475	-285.96840155483096	-32.085379462829664	-632.2382105769711	-95.04286688567045	-2.646753388847424	-77.17126380147704	32.383728872245456	-181.76883241743528	173.53461429982758	11.67973237659114	-13.869027985624818	33.27940218023136	41.55892962245453	-12.55523380283455	82.65082169113538	-34.4093481624731	-70.42895968243846	-143.40966203890957	
-318.04216625793623	-207.84095371146998	-116.85587502164469	-39.180104631829586	-384.78714720769614	-389.7210906928498	-744.7079913689035	-468.9530946921859	35.87053142994838	-276.65470386142215	-303.93073693829444	-566.5645058068245	-375.1423843185096	-8.74710442654407	-127.78464736221677	-238.91605509542683	-10.842293117602793	-326.42110065604834	-267.70769168550436	-383.3545749187884	-172.04714007100245	-496.2242719148446	-271.951266902731	-74.27076924333711	-225.27835644772603	-138.90095786567596	-90.0261307938755	-357.49347524019413	-166.5741851211937	-227.66616692988944	-141.11782576634454	-472.79239302826	-121.2456710420107	-889.2959687947312	147.3252738013678	5.097848761470665	-228.2195516105246	-461.74624602267556	-101.82574514122797	-184.24419303241143	-270.4400022624803	-29.929811903926165	-457.8272445692854	-71.72973948695218	-544.9892643576528	-289.1666913484078	-323.31295677891563	-405.3603658701994	-381.3021417772357	-306.97040200627214	-309.60195338110424	-196.88801218748213	-259.33084714512415	-110.3302662598904	-123.26305199808627	-265.6193523571773	-164.9973303035021	-76.87796098398437	-255.89923598200312	-272.7415858988662	24.980188376903612	-369.9990230990148	-302.93679545050577	-642.6648285553886	-401.10735138093105	-119.80258163823764	-390.4337224353049	-252.37260237918085	-780.952850580203	-301.8593214657536	-168.89565339841582	-266.92238718105796	-49.66178003459018	-211.67328182455032	-306.63579528537934	-130.70405325500724	-86.65830424718534	199.05178817374295	94.01179205444399	-420.4592774467921	-168.6394882852648	-221.5788548017136	-374.4014757788814	-103.56137993555225	-124.38222681443139	-194.69994396538948	-40.470210125561486	-244.89151544071112	-99.29420573969887	-316.63591656600454	-198.24334296640262	-20.96299863005133	-377.521031212234	22.17937399680181	-85.63992568101686	-154.10907512301193	-613.4045617674998	-10.250750844379667	-54.63404715409596	-299.99130022198784	-20.41397675998705	-436.0920056868946	-338.62629822013633	-397.97619276278346	-287.67365906524714	-426.805064327197	-118.37635646319181	-415.3271743785365	-205.33368293967175	-357.44136360125185	-347.27965098117437	-284.606967021739	-18.777290751253105	-642.213391685349	-110.6491590170843	-4.237924767752975	-77.41385698565713	33.6319679376973	-209.91665483699006	117.07895226152	11.561216282122405	-19.854901044460618	25.459579897894216	18.665356137815124	-6.479234422382525	70.84388598479703	-17.592199977617152	-61.619481554527255	-118.23632984324621	
-317.20987573493835	-236.51993348860475	-126.200683143785	-28.858238163328586	-401.24636531309255	-396.72908131297606	-702.9000126808944	-415.5414651150854	39.32285986756512	-230.68075266696815	-295.9637610049996	-575.9788676086005	-396.1691132064865	15.157077344612404	-136.57529547359292	-224.6024892791889	-13.944673037605924	-314.18171618186057	-238.94662693302223	-346.4122118554657	-187.43552422156912	-459.4302759892256	-220.0674198319486	-76.42799268188944	-270.2762981353481	-115.5832308543022	-91.60613092230597	-314.0553930023313	-169.05155449804724	-218.8671881654175	-182.1023815580271	-440.2461839076324	-81.5791703031122	-788.0614548605037	76.24471452624692	5.486132067025091	-207.76911147165694	-460.811533331669	-82.11636396888693	-239.87005122598595	-294.95347890817385	-42.236732095757475	-449.62663202502034	-69.12428617385633	-558.2460810262897	-302.3524243014342	-324.6063133300439	-371.51029317721043	-423.1658610737889	-360.3898299057101	-297.7749354361754	-205.13499719908464	-233.23989450869504	-123.27859198789116	-112.14073257598909	-237.86463022330918	-209.60181871178915	-133.9793060169897	-274.7355471611153	-249.05835691680386	-5.193359568026068	-373.2766396585567	-312.4671438121166	-642.7452776747903	-366.9141602934525	-128.462002993031	-354.93272078532834	-296.44661663828504	-730.8096402707921	-331.81477100028565	-185.0031015570896	-297.9883044947904	-84.97591318035256	-202.50040383508633	-304.6746184113152	-135.58262730419534	-123.33845684002837	174.81150472124045	65.36172782009547	-396.22030997395075	-208.62791882328887	-252.1431266988265	-328.2994232176386	-102.34252344543734	-107.11063178508539	-166.40705066979416	-34.233235450513135	-278.7947326109554	-131.72798902750998	-305.98197401331686	-221.58868148845136	-18.767022049684623	-365.91721871264053	9.230981492175506	-141.5718621523264	-150.31698512936856	-553.2166035889564	-94.0721628614001	-50.91789934118951	-325.3629532709379	-33.62919086667343	-373.1646999159936	-373.40395698788154	-389.41118674428105	-285.194895092855	-417.6701339385867	-202.5462439879076	-367.36826418292713	-207.68933963198575	-325.86131006543525	-363.1152525114949	-258.34773063230205	-15.087144762599166	-591.1993368177173	-116.86551866998661	-4.554748327160279	-70.24394761063479	27.111461328245554	-232.4572487554749	46.30655148306492	12.159861751325709	-24.612045858319846	19.257793518644455	-11.963130960941825	-2.5332817935168492	53.728914503752364	3.6930518965827996	-53.411715000908686	-69.64030296189429	
