Mean,Median,Min,Max
0.0944680286007004,0.09239912044286902,0.013378039592297452,0.18770738493838288
0.11824575729009199,0.1182652657788751,-0.01943121957019081,0.263217359042304
0.08372820683354602,0.08441535924023574,-0.020181357522518657,0.19832885434588243
0.38519388272188365,0.44368585413715245,0.10281820811528325,0.4909322896902514
0.08314103050729563,0.08338321408736718,-0.020828107777576637,0.19073344809093898
0.05331940057613259,0.04584179609154024,-0.0557241102208736,0.20032073223849167
0.09658569611933603,0.09208526047264023,-0.05366321688324899,0.2412345218566923
0.35884776120971856,0.4092631201613247,0.042383791085140406,0.51614418994693
